round,train_loss,val_loss,elapsed_seconds,val_macro_f1,val_acc
1,1.5423631189296356,1.542334724644567,0.0440746940168223,0.954059058488769,0.9657980456026058
2,1.4800529635917665,1.4801113978094484,0.0881493880336446,,
3,1.4214154016135516,1.421683568678419,0.1322240820504669,,
4,1.3659179672610362,1.3661889519817136,0.1762987760672892,,
5,1.3138856644429053,1.3140852965650596,0.22037347008411148,,
6,1.2658058357029311,1.2661638370730801,0.2644481641009338,,
7,1.219933868688141,1.2204092476259931,0.3085228581177561,,
8,1.1766626528388366,1.1771740263864632,0.3525975521345784,,
9,1.136989905609716,1.1374282257105777,0.3966722461514007,,
10,1.0975196270952652,1.0980817706831327,0.44074694016822297,,
11,1.0602287944851407,1.0608127126335074,0.48482163418504526,0.9647686185070448,0.9757180929819367
12,1.0246752527451906,1.0252514470954388,0.5288963282018676,,
13,0.9910222024984128,0.9917320983364697,0.5729710222186899,,
14,0.9587390746050944,0.9594420963202774,0.6170457162355122,,
15,0.9274612513700987,0.9281109094196147,0.6611204102523345,,
16,0.8975504941156837,0.898174053903582,0.7051951042691568,,
17,0.8695726683826506,0.8701640913427882,0.7492697982859791,,
18,0.8423035698303526,0.8430085998334086,0.7933444923028014,,
19,0.8167477258914899,0.817400529482042,0.8374191863196236,,
20,0.7913641833526318,0.7920311622041409,0.8814938803364459,,
21,0.76761264375086,0.768235663381737,0.9255685743532682,0.9711405758970445,0.9773467574770507
22,0.7447047911460207,0.7453343132331521,0.9696432683700905,,
23,0.7226714568724294,0.7232792363351783,1.0137179623869128,,
24,0.7013885811405917,0.7020667624660664,1.0577926564037352,,
25,0.6807354938043901,0.6814466090219276,1.1018673504205574,,
26,0.6606565087574259,0.6613833354992876,1.1459420444373798,,
27,0.6412046721801665,0.641933013410091,1.190016738454202,,
28,0.6236753851862228,0.6244639482306135,1.2340914324710244,,
29,0.6059046612713471,0.6067104484242802,1.2781661264878466,,
30,0.5888866092424713,0.5896937084738093,1.322240820504669,,
31,0.5723163034846771,0.5730981448803705,1.3663155145214914,0.9717135558469675,0.9783831803375778
32,0.5560975937227655,0.5569105076037958,1.4103902085383135,,
33,0.5411256957966697,0.5419144067082633,1.454464902555136,,
34,0.5260322917237886,0.5268323920625252,1.4985395965719581,,
35,0.5113907984433992,0.5121951104401836,1.5426142905887805,,
36,0.4972207812220704,0.4980665459050771,1.5866889846056027,,
37,0.483752051806353,0.48459280289539686,1.630763678622425,,
38,0.47064563906877444,0.47156731263663526,1.6748383726392473,,
39,0.45803574837074107,0.45901942906610566,1.7189130666560697,,
40,0.44586766245663917,0.4468582649051984,1.7629877606728919,,
41,0.4340337743350514,0.4350425628230951,1.8070624546897143,0.9722125621302234,0.979271542789458
42,0.4225787485989088,0.4235805223326659,1.8511371487065365,,
43,0.411845594709267,0.41289937907434404,1.8952118427233589,,
44,0.4011325113233969,0.40219018592225897,1.939286536740181,,
45,0.3906533136467899,0.39170532402446506,1.9833612307570034,,
46,0.3805929673224437,0.3816428473530911,2.0274359247738256,,
47,0.37079782205251427,0.37192408990711723,2.071510618790648,,
48,0.36149244533385244,0.3625958464953685,2.1155853128074704,,
49,0.3522986458787332,0.35342635136667994,2.159660006824293,,
50,0.3432677801995511,0.34443315724614176,2.203734700841115,,
51,0.33459292399783835,0.3357825069595873,2.247809394857937,0.9733413004098367,0.9807521468759254
52,0.3264038043721098,0.3275591160529529,2.2918840888747596,,
53,0.31819730544360725,0.31936544301040715,2.335958782891582,,
54,0.31031339855698953,0.31149823930106785,2.380033476908404,,
55,0.30255594795946916,0.3037703112186961,2.4241081709252263,,
56,0.29525020194804213,0.2965016607917693,2.4681828649420487,,
57,0.2881544479772412,0.2894200250409325,2.512257558958871,,
58,0.28133491566357965,0.28260626019962376,2.556332252975693,,
59,0.2746867748612354,0.27599313676021914,2.6004069469925155,,
60,0.26821036662668546,0.26955788588520335,2.644481641009338,,
61,0.2620617484950973,0.2634071360347996,2.6885563350261603,0.9734518488611889,0.9809002072845721
62,0.2560338182464776,0.257417611385066,2.7326310290429827,,
63,0.2502350630311739,0.2516492489291819,2.7767057230598047,,
64,0.24464506212117954,0.24610584898834437,2.820780417076627,,
65,0.23911194481831902,0.240586777992915,2.8648551110934495,,
66,0.23372626105782515,0.23519589320632667,2.908929805110272,,
67,0.22855144312436934,0.23003933994391276,2.953004499127094,,
68,0.2236199155098072,0.22512453148924177,2.9970791931439162,,
69,0.21874356870070094,0.22028356779290614,3.0411538871607386,,
70,0.2139678552619048,0.21552521308736755,3.085228581177561,,
71,0.20928837773456996,0.2108520260083453,3.129303275194383,0.9733845991325808,0.9810482676932188
72,0.2047170341706685,0.20629891744592255,3.1733779692112054,,
73,0.20031325486307916,0.20195163620058376,3.217452663228028,,
74,0.19607919235505475,0.1977766711868264,3.26152735724485,,
75,0.19188377453901434,0.1935814206116398,3.3056020512616726,,
76,0.18783042718155835,0.18953749631565459,3.3496767452784946,,
77,0.18385030096503294,0.18560021303137414,3.393751439295317,,
78,0.18001697521081314,0.18181339014947043,3.4378261333121394,,
79,0.17628381379101787,0.17811010498636248,3.481900827328962,,
80,0.17266925990617304,0.17454579064712428,3.5259755213457837,,
81,0.16910158172552558,0.171022219951288,3.570050215362606,0.9735536139557712,0.9813443885105123
82,0.1656857894421989,0.1676519135537764,3.6141249093794285,,
83,0.16232385263544408,0.1643208722565472,3.658199603396251,,
84,0.15908432569561132,0.1610917336234935,3.702274297413073,,
85,0.15607889281530685,0.15809260607692383,3.7463489914298953,,
86,0.15313350731756417,0.15519425971336995,3.7904236854467177,,
87,0.15017310708137055,0.1522903995561395,3.83449837946354,,
88,0.14736450693119593,0.14951452757167083,3.878573073480362,,
89,0.14454840940026606,0.14673260875489713,3.9226477674971845,,
90,0.14184658059337138,0.1440528511387694,3.966722461514007,,
91,0.139288279871241,0.14151961099922322,4.010797155530829,0.9736380798048107,0.981492448919159
92,0.13670742837006586,0.1389865342120571,4.054871849547651,,
93,0.13424501603135935,0.13657480655450385,4.098946543564474,,
94,0.13176130795749275,0.13414653575531577,4.143021237581296,,
95,0.12940525206108447,0.1318275077604386,4.187095931598118,,
96,0.12703677743414443,0.12950539867801006,4.231170625614941,,
97,0.12486181417317237,0.1274087675349323,4.275245319631763,,
98,0.12267661683217634,0.12527490495424193,4.319320013648586,,
99,0.12057678117643796,0.12321557101940028,4.363394707665408,,
100,0.1185360150707901,0.12119686024068797,4.40746940168223,,
101,0.11650456115094754,0.1192320288772021,4.451544095699052,0.9738913114837595,0.9819366301450992
102,0.11456647268795157,0.11734868196821845,4.495618789715874,,
103,0.11269047161198309,0.11552799498534941,4.539693483732696,,
104,0.110903492442272,0.11378739503241782,4.583768177749519,,
105,0.10913525697861189,0.11204594915949508,4.627842871766341,,
106,0.1073658687647084,0.11032147352441125,4.671917565783164,,
107,0.10560411672211253,0.10859556212196132,4.715992259799986,,
108,0.10392452882154456,0.10697880524812117,4.760066953816808,,
109,0.10226843582738886,0.10536877772841699,4.804141647833631,,
110,0.10070989731616918,0.1038806865133537,4.848216341850453,,
111,0.09921500104061551,0.10245509294868575,4.8922910358672755,0.9738913114837595,0.9819366301450992
112,0.09774502883754668,0.1010406603929133,4.9363657298840975,,
113,0.09627442657568779,0.09965462275158293,4.9804404239009195,,
114,0.09487253567543263,0.0983078476573267,5.024515117917742,,
115,0.09350248724685523,0.09698425457135244,5.068589811934564,,
116,0.09222527243380951,0.09575601745764196,5.112664505951386,,
117,0.09090597906284896,0.09449232622500105,5.156739199968209,,
118,0.08967003221095217,0.09332891633672882,5.200813893985031,,
119,0.08844899706877249,0.09216809154454776,5.244888588001854,,
120,0.08728237524248038,0.09107880638391089,5.288963282018676,,
121,0.0861414779150956,0.09001409809656942,5.333037976035498,0.9738098036732648,0.9817885697364525
122,0.08500647308333742,0.08890330739791466,5.377112670052321,,
123,0.08387248291495251,0.08781685756929251,5.421187364069143,,
124,0.08278889497727808,0.08678175853154417,5.465262058085965,,
125,0.0817412575068368,0.08580979394627448,5.509336752102787,,
126,0.08070597231689386,0.08483464257978619,5.553411446119609,,
127,0.07972837987920522,0.08392774289832962,5.597486140136432,,
128,0.0787159505333488,0.0829884950783096,5.641560834153254,,
129,0.07777323841284012,0.08209076385033891,5.685635528170076,,
130,0.07682048995266913,0.0812020528518813,5.729710222186899,,
131,0.07595349535911232,0.0804060704174358,5.773784916203721,0.9742689296491545,0.9820846905537459
132,0.07503538883118949,0.0795476492403336,5.817859610220544,,
133,0.07415178786845734,0.0787215529010803,5.861934304237366,,
134,0.0733162614519534,0.07792686137431713,5.906008998254188,,
135,0.07251619381091173,0.0771738748957737,5.9500836922710105,,
136,0.07168056956596049,0.07641180075742558,5.9941583862878325,,
137,0.0709122185502068,0.07569219235376048,6.038233080304655,,
138,0.07017244817214842,0.07499058018246849,6.082307774321477,,
139,0.06941182511419006,0.07426322402605201,6.126382468338299,,
140,0.06870735890496776,0.07361146489581326,6.170457162355122,,
141,0.06798910436851446,0.07295204970273025,6.214531856371944,0.9744376128627088,0.9823808113710394
142,0.06728154579800955,0.07230527579606788,6.258606550388766,,
143,0.06661284805873813,0.07168292473899054,6.302681244405589,,
144,0.06592498774670952,0.07105578819296973,6.346755938422411,,
145,0.06526339621879955,0.07046231310092065,6.390830632439234,,
146,0.06461272682128477,0.06985020605659155,6.434905326456056,,
147,0.06400458491342599,0.06927566518256954,6.478980020472878,,
148,0.06339397103092895,0.06871586223732738,6.5230547144897,,
149,0.0628243519349252,0.06817675333898675,6.567129408506522,,
