epoch,train_loss,val_acc,val_macro_f1,lr
1,1.921067685128109,0.19444444444444445,0.19316793739966606,5.9999999999999995e-05
2,1.4645243297720678,0.5353535353535354,0.4681607753012415,8.999999999999999e-05
3,1.0393729046133349,0.76010101010101,0.6431684311240473,0.00011999999999999999
4,0.8874567984790275,0.8333333333333334,0.7092720821682713,0.00015
5,0.5659455517697398,0.9141414141414141,0.8705165802893268,0.00017999999999999998
6,0.5624096781733204,0.9267676767676768,0.8810827744102547,0.00020999999999999998
7,0.516434651203819,0.9570707070707071,0.916425663356513,0.00023999999999999998
8,0.41434295580495584,0.9595959595959596,0.9280003949229779,0.00027
9,0.449817422933604,0.9747474747474747,0.9456547537731878,0.0003
10,0.39448757319446126,0.9772727272727273,0.9489395456993858,0.0003
11,0.3972050278554741,0.9772727272727273,0.9489395456993858,0.0002999794957488703
12,0.4386429208447952,0.9747474747474747,0.9456547537731878,0.0002999179886011389
13,0.4024152079934419,0.9747474747474747,0.9456547537731878,0.0002998154953722457
14,0.35058220431381415,0.9722222222222222,0.9424772160848999,0.00029967204408281613
15,0.3185570277506278,0.9772727272727273,0.9489395456993858,0.00029948767395100045
16,0.367800836633296,0.9747474747474747,0.9373648141329208,0.0002992624353817517
17,0.3092663715610964,0.9747474747474747,0.9373648141329208,0.0002989963899530457
18,0.3763983794400779,0.9747474747474747,0.9373648141329208,0.00029868961039904624
19,0.32546355094790563,0.9772727272727273,0.9489395456993858,0.00029834218059022024
20,0.34129074824696454,0.9772727272727273,0.9489395456993858,0.00029795419551040833
21,0.36507832091451226,0.9772727272727273,0.9489395456993858,0.00029752576123085736
22,0.3217742569365744,0.9772727272727273,0.9489395456993858,0.0002970569948812214
23,0.37343516714545255,0.9772727272727273,0.9489395456993858,0.0002965480246175399
24,0.25178588704138755,0.9772727272727273,0.9489395456993858,0.0002959989895872009
25,0.2939619298602299,0.9772727272727273,0.9489395456993858,0.0002954100398908995
26,0.3091035024009572,0.9772727272727273,0.9482851151841344,0.0002947813365416023
27,0.3333728698669641,0.9772727272727273,0.9489395456993858,0.0002941130514205272
28,0.3646840482126061,0.9772727272727273,0.9489395456993858,0.0002934053672301536
29,0.3735963154540968,0.9747474747474747,0.9373648141329208,0.00029265847744427303
30,0.29199951743569147,0.9772727272727273,0.9482851151841344,0.00029187258625509513
31,0.33587944725599805,0.9747474747474747,0.9456547537731878,0.00029104790851742417
32,0.30379168224005054,0.9772727272727273,0.9482851151841344,0.0002901846696899191
33,0.31485254635883164,0.9772727272727273,0.9489395456993858,0.00028928310577345606
34,0.3548361857377664,0.9772727272727273,0.9489395456993858,0.0002883434632466077
35,0.35811645352181104,0.9747474747474747,0.9367103836176697,0.00028736599899825856
36,0.28605563549140434,0.9797979797979798,0.9523381500496072,0.00028635098025737434
37,0.2902882914528264,0.9797979797979798,0.9523381500496072,0.0002852986845199438
38,0.2645415827751585,0.9797979797979798,0.9523381500496072,0.0002842093994731145
39,0.36176008982359564,0.9772727272727273,0.9407634184831425,0.00028308342291654174
40,0.38057415736349004,0.9797979797979798,0.9523381500496072,0.00028192106268097334
41,0.327554858815553,0.9747474747474747,0.9367103836176697,0.00028072263654409154
42,0.2714787033601705,0.9772727272727273,0.9482851151841344,0.0002794884721436361
43,0.3354311810339486,0.9772727272727273,0.9489395456993858,0.00027821890688783083
44,0.24647594279843074,0.9772727272727273,0.9482851151841344,0.0002769142878631403
45,0.2635284782147216,0.9772727272727273,0.9482851151841344,0.00027557497173937923
46,0.3197270821078774,0.9772727272727273,0.9489395456993858,0.000274201324672203
47,0.26007857033442855,0.9797979797979798,0.9523381500496072,0.00027279372220300385
48,0.3050288271414819,0.9772727272727273,0.9489395456993858,0.0002713525491562421
49,0.2954296522992302,0.9823232323232324,0.9558576592132934,0.00026987819953423867
50,0.30725335796346204,0.9797979797979798,0.9523381500496072,0.00026837107640945905
51,0.33989790387710855,0.9797979797979798,0.9523381500496072,0.0002668315918143169
52,0.251392253082209,0.9797979797979798,0.9523381500496072,0.00026526016662852886
53,0.3355793692935906,0.9772727272727273,0.9489395456993858,0.00026365723046405023
54,0.3132308860052706,0.9823232323232324,0.9558576592132934,0.0002620232215476231
55,0.24480059620634345,0.9772727272727273,0.9489395456993858,0.0002603585866009697
56,0.30193198498846907,0.9772727272727273,0.9482851151841344,0.0002586637807186633
57,0.35596346222429165,0.9772727272727273,0.9489395456993858,0.00025693926724370956
58,0.3190585844863429,0.9823232323232324,0.9558576592132934,0.00025518551764087326
59,0.3771247286598774,0.9797979797979798,0.9523381500496072,0.00025340301136778483
60,0.23184788492936093,0.9797979797979798,0.9517932618434287,0.00025159223574386114
61,0.30936493456735875,0.9797979797979798,0.9523381500496072,0.0002497536858170772
62,0.2256111591908147,0.9823232323232324,0.9558576592132934,0.00024788786422862526
63,0.3509666128524386,0.9797979797979798,0.9523381500496072,0.00024599528107549745
64,0.31602515564711364,0.9797979797979798,0.9523381500496072,0.00024407645377103054
65,0.2996597980862744,0.9797979797979798,0.9523381500496072,0.00024213190690345018
66,0.3172918610892904,0.9797979797979798,0.9523381500496072,0.00024016217209245374
67,0.2897371783201233,0.9823232323232324,0.9558576592132934,0.000238167787843871
68,0.2726056135253753,0.9797979797979798,0.9517932618434287,0.0002361492994024415
69,0.30542154794926096,0.9823232323232324,0.9558576592132934,0.0002341072586027509
70,0.26865327283806506,0.9797979797979798,0.9517932618434287,0.00023204222371836405
71,0.3000470543418156,0.9772727272727273,0.9489395456993858,0.00022995475930919905
72,0.2771856917482099,0.9797979797979798,0.9517932618434287,0.00022784543606718227
73,0.3136517968590402,0.9797979797979798,0.9523381500496072,0.00022571483066022657
74,0.32496419402768206,0.9772727272727273,0.9489395456993858,0.0002235635255745762
75,0.33223518948540104,0.9797979797979798,0.9517932618434287,0.00022139210895556104
76,0.3827928484124227,0.9772727272727273,0.9489395456993858,0.00021920117444680317
77,0.24528439676623381,0.9797979797979798,0.9517932618434287,0.00021699132102792097
78,0.33664636575782225,0.9797979797979798,0.9523381500496072,0.0002147631528507739
79,0.29282685734138864,0.9823232323232324,0.9558576592132934,0.00021251727907429355
80,0.3009644885822453,0.9823232323232324,0.9558576592132934,0.0002102543136979454
81,0.24696937346968875,0.9823232323232324,0.9558576592132934,0.0002079748753938678
82,0.311225099716731,0.9797979797979798,0.9517932618434287,0.0002056795873377331
83,0.26240424052824624,0.9797979797979798,0.9517932618434287,0.00020336907703837748
84,0.2740517849905165,0.9797979797979798,0.9517932618434287,0.00020104397616624645
85,0.316112848631805,0.9797979797979798,0.9517932618434287,0.00019870492038070252
86,0.2538364032195361,0.9797979797979798,0.9517932618434287,0.0001963525491562421
87,0.2977792586629461,0.9797979797979798,0.9517932618434287,0.0001939875056076697
88,0.2982819327863596,0.9797979797979798,0.9517932618434287,0.00019161043631427666
89,0.2061171406725493,0.9797979797979798,0.9517932618434287,0.00018922199114307294
90,0.2651156421408496,0.9797979797979798,0.9517932618434287,0.00018682282307111987
91,0.2949810550181755,0.9797979797979798,0.9517932618434287,0.00018441358800701273
92,0.26261235774061864,0.9797979797979798,0.9517932618434287,0.00018199494461156203
93,0.2188608905916949,0.9823232323232324,0.9554322915131547,0.000179567554117722
94,0.2541399112936644,0.9797979797979798,0.9517932618434287,0.00017713208014981648
95,0.2510902869924704,0.9797979797979798,0.9511999665929158,0.00017468918854211007
96,0.29099848401216816,0.9797979797979798,0.9517932618434287,0.00017223954715677627
97,0.3190408372964102,0.9797979797979798,0.9517932618434287,0.00016978382570131034
98,0.2649641255519945,0.9797979797979798,0.9517932618434287,0.00016732269554543794
99,0.30354795507242593,0.9797979797979798,0.9517932618434287,0.00016485682953756942
