epoch,train_loss,val_acc,val_macro_f1,lr
1,1.4191408738452411,0.6341222879684418,0.5772655701346558,5.9999999999999995e-05
2,1.0677345234039435,0.7919132149901381,0.7203075457289222,8.999999999999999e-05
3,0.7378555814369807,0.8668639053254438,0.8022920907600456,0.00011999999999999999
4,0.5910259989974891,0.9201183431952663,0.8610840682774581,0.00015
5,0.5302994218875439,0.9457593688362919,0.895328424597829,0.00017999999999999998
6,0.4959725923524926,0.9694280078895463,0.9357795703575832,0.00020999999999999998
7,0.3809982871942865,0.9733727810650887,0.9429709699030641,0.00023999999999999998
8,0.4612594202036313,0.9773175542406312,0.9500980974457865,0.00027
9,0.4215043317474695,0.9812623274161736,0.957130781715781,0.0003
10,0.3111345425123624,0.9792899408284024,0.9533213923653493,0.0003
11,0.49152162679390654,0.980276134122288,0.9545103785814669,0.0002999794957488703
12,0.39633073763594984,0.9812623274161736,0.957130781715781,0.0002999179886011389
13,0.38019777539712807,0.9773175542406312,0.9486380075975539,0.0002998154953722457
14,0.38321234157158474,0.980276134122288,0.9538343275559958,0.00029967204408281613
15,0.38372312946904,0.9832347140039448,0.9612123740154962,0.00029948767395100045
16,0.3339110102328085,0.9822485207100592,0.9591541309022809,0.0002992624353817517
17,0.3169120593323349,0.9861932938856016,0.9668273882786187,0.0002989963899530457
18,0.4231497064274334,0.985207100591716,0.9633775259825287,0.00029868961039904624
19,0.33780659228812354,0.9861932938856016,0.9661841305548142,0.00029834218059022024
20,0.37831875192089665,0.9842209072978304,0.9612457165588116,0.00029795419551040833
21,0.4113132498722555,0.9842209072978304,0.96195649491422,0.00029752576123085736
22,0.3293263881485442,0.9891518737672583,0.9747120333772508,0.0002970569948812214
23,0.37406774135021115,0.9891518737672583,0.973340281711631,0.0002965480246175399
24,0.36597068421023804,0.9881656804733728,0.9718014374282987,0.0002959989895872009
25,0.3387400667315406,0.9911242603550295,0.9778835435998264,0.0002954100398908995
26,0.35194761133791674,0.9911242603550295,0.9778835435998264,0.0002947813365416023
27,0.237239233091017,0.9940828402366864,0.9866182913303609,0.0002941130514205272
28,0.36196167381028943,0.9901380670611439,0.9751079368937308,0.0002934053672301536
29,0.29356450423556785,0.9911242603550295,0.9784326282290395,0.00029265847744427303
30,0.30350592641113194,0.9911242603550295,0.9778835435998264,0.00029187258625509513
31,0.34406003082030995,0.9891518737672583,0.973246871462363,0.00029104790851742417
32,0.320819594899924,0.9930966469428008,0.9836358397161675,0.0002901846696899191
33,0.4040830088857157,0.9921104536489151,0.9812513592843185,0.00028928310577345606
34,0.3876977287295137,0.9921104536489151,0.9812513592843185,0.0002883434632466077
35,0.2927896507852257,0.9930966469428008,0.9843256757921852,0.00028736599899825856
36,0.3680839241381143,0.9911242603550295,0.9784326282290395,0.00028635098025737434
37,0.3437224669708847,0.9901380670611439,0.97618198187902,0.0002852986845199438
38,0.34563822849215237,0.9871794871794872,0.9678525066354983,0.0002842093994731145
39,0.3694570154200689,0.9940828402366864,0.9866182913303609,0.00028308342291654174
40,0.3207964820782122,0.9891518737672583,0.9747120333772508,0.00028192106268097334
41,0.34848177723565804,0.9891518737672583,0.9747120333772508,0.00028072263654409154
42,0.26882225739922694,0.9940828402366864,0.9866182913303609,0.0002794884721436361
43,0.30831236485651276,0.9940828402366864,0.9866182913303609,0.00027821890688783083
44,0.3085710404539341,0.9921104536489151,0.9813432241779918,0.0002769142878631403
45,0.27007173640980364,0.9940828402366864,0.9866182913303609,0.00027557497173937923
46,0.39229958452554137,0.9871794871794872,0.9678525066354983,0.000274201324672203
47,0.3073987711770953,0.9930966469428008,0.9836358397161675,0.00027279372220300385
48,0.3447967962800294,0.9930966469428008,0.9836358397161675,0.0002713525491562421
49,0.27688810876817094,0.9901380670611439,0.9768825976968655,0.00026987819953423867
50,0.33161050728768693,0.9930966469428008,0.9836358397161675,0.00026837107640945905
51,0.3543738042079639,0.9930966469428008,0.9836358397161675,0.0002668315918143169
52,0.36046318904935154,0.9891518737672583,0.9739720017479133,0.00026526016662852886
53,0.2768583241694485,0.9940828402366864,0.9866182913303609,0.00026365723046405023
54,0.30748270223731783,0.9940828402366864,0.9866182913303609,0.0002620232215476231
55,0.3215747315405471,0.9930966469428008,0.9836358397161675,0.0002603585866009697
56,0.3370982127103301,0.9891518737672583,0.9747120333772508,0.0002586637807186633
57,0.33787691908626505,0.9891518737672583,0.973340281711631,0.00025693926724370956
58,0.29975247839699215,0.9930966469428008,0.9836358397161675,0.00025518551764087326
