epoch,train_loss,val_acc,val_macro_f1,lr
1,1.5126917900149204,0.6035502958579881,0.553447889458654,5.9999999999999995e-05
2,1.121349296197918,0.8560157790927022,0.7692311910503029,8.999999999999999e-05
3,0.7477509810233847,0.9191321499013807,0.8460743594213722,0.00011999999999999999
4,0.544333858410296,0.9437869822485208,0.8837730201486871,0.00015
5,0.542303983713591,0.9684418145956607,0.9317133111896176,0.00017999999999999998
6,0.4731813274054142,0.9763313609467456,0.9480795933662318,0.00020999999999999998
7,0.38032726378992077,0.9792899408284024,0.9544868543543407,0.00023999999999999998
8,0.3726980078519221,0.9783037475345168,0.9517693733082749,0.00027
9,0.3888584576484885,0.9812623274161736,0.958498588832384,0.0003
10,0.43836157920466823,0.9792899408284024,0.9538516370676021,0.0003
11,0.432258820508848,0.9832347140039448,0.9618379360947567,0.0002999794957488703
12,0.43882500444614125,0.9822485207100592,0.958497033505242,0.0002999179886011389
13,0.33307781703458855,0.985207100591716,0.9656283188761197,0.0002998154953722457
14,0.36998105219313693,0.9871794871794872,0.9704816086937991,0.00029967204408281613
15,0.374158306955295,0.985207100591716,0.9645480015099043,0.00029948767395100045
16,0.390141387171732,0.9832347140039448,0.9590560173241531,0.0002992624353817517
17,0.2988183564794429,0.9832347140039448,0.9591509713368968,0.0002989963899530457
18,0.31609555088959035,0.9871794871794872,0.9682607732519657,0.00029868961039904624
19,0.3279913353388688,0.9891518737672583,0.9738801694950479,0.00029834218059022024
20,0.4028697845663533,0.9842209072978304,0.9618641919761526,0.00029795419551040833
21,0.3762374478794406,0.9881656804733728,0.9711303015805244,0.00029752576123085736
22,0.23722796785466185,0.9911242603550295,0.9784326282290395,0.0002970569948812214
23,0.3420032515167194,0.9891518737672583,0.9746217759789009,0.0002965480246175399
24,0.30245923564294586,0.9891518737672583,0.973340281711631,0.0002959989895872009
25,0.40116070073959226,0.9881656804733728,0.9705646750055357,0.0002954100398908995
26,0.37235235317005755,0.9891518737672583,0.973340281711631,0.0002947813365416023
27,0.32568897755199155,0.9921104536489151,0.9829224852946478,0.0002941130514205272
28,0.3948867946946189,0.9891518737672583,0.972815321355555,0.0002934053672301536
29,0.3494685612681184,0.9891518737672583,0.973340281711631,0.00029265847744427303
30,0.34052909746724586,0.9901380670611439,0.9751079368937308,0.00029187258625509513
31,0.31201523096199485,0.9891518737672583,0.9738801694950479,0.00029104790851742417
32,0.3150675003741113,0.9921104536489151,0.9812513592843185,0.0002901846696899191
33,0.322516086913417,0.9930966469428008,0.9836358397161675,0.00028928310577345606
34,0.3724999080793439,0.9911242603550295,0.9790925778279721,0.0002883434632466077
35,0.29108197625965126,0.9911242603550295,0.9790012469112723,0.00028736599899825856
36,0.3739955700871672,0.9891518737672583,0.972815321355555,0.00028635098025737434
37,0.3121265838114664,0.9911242603550295,0.9784326282290395,0.0002852986845199438
38,0.3394129199071847,0.9911242603550295,0.9784326282290395,0.0002842093994731145
39,0.33045958742125786,0.9921104536489151,0.9820750294421657,0.00028308342291654174
40,0.33992417426494503,0.9911242603550295,0.9790925778279721,0.00028192106268097334
41,0.28285781839929913,0.9930966469428008,0.9843256757921852,0.00028072263654409154
42,0.3583484447268058,0.9921104536489151,0.9813432241779918,0.0002794884721436361
43,0.3291431766698619,0.9930966469428008,0.9843256757921852,0.00027821890688783083
44,0.2783106936551734,0.9930966469428008,0.9843256757921852,0.0002769142878631403
45,0.3176399253952138,0.9930966469428008,0.9843256757921852,0.00027557497173937923
46,0.3546928638867349,0.9911242603550295,0.9798650493110589,0.000274201324672203
47,0.26306413940068407,0.9940828402366864,0.9866182913303609,0.00027279372220300385
48,0.2905476216154178,0.9940828402366864,0.9866182913303609,0.0002713525491562421
49,0.32899326750162916,0.9901380670611439,0.9768825976968655,0.00026987819953423867
50,0.2691308864623225,0.9921104536489151,0.9820750294421657,0.00026837107640945905
51,0.3318178046463592,0.9921104536489151,0.9820750294421657,0.0002668315918143169
52,0.24425672222976896,0.9940828402366864,0.9866182913303609,0.00026526016662852886
53,0.3265314437760284,0.9921104536489151,0.9813432241779918,0.00026365723046405023
54,0.2551727263376241,0.9930966469428008,0.9843256757921852,0.0002620232215476231
55,0.31491345872786053,0.9930966469428008,0.9843256757921852,0.0002603585866009697
56,0.3236169791300483,0.9930966469428008,0.9843256757921852,0.0002586637807186633
57,0.2656060947639696,0.9940828402366864,0.9866182913303609,0.00025693926724370956
58,0.3277519124464072,0.9901380670611439,0.9755909280616507,0.00025518551764087326
59,0.345904225924553,0.9940828402366864,0.9866182913303609,0.00025340301136778483
60,0.33081032945917177,0.9940828402366864,0.9866182913303609,0.00025159223574386114
61,0.2739123233845639,0.9940828402366864,0.9866182913303609,0.0002497536858170772
62,0.3505879008836401,0.9930966469428008,0.9843256757921852,0.00024788786422862526
63,0.3243969805061319,0.9911242603550295,0.9784326282290395,0.00024599528107549745
64,0.2686606958757536,0.9930966469428008,0.9843256757921852,0.00024407645377103054
65,0.28448579669994895,0.9930966469428008,0.9843256757921852,0.00024213190690345018
66,0.3888575210544724,0.9891518737672583,0.973340281711631,0.00024016217209245374
67,0.31334681155206767,0.9940828402366864,0.9866182913303609,0.000238167787843871
68,0.2659441123931853,0.9940828402366864,0.9866182913303609,0.0002361492994024415
69,0.353100679212958,0.9901380670611439,0.9755909280616507,0.0002341072586027509
70,0.3325262272258323,0.9940828402366864,0.9866182913303609,0.00023204222371836405
71,0.29404272662065817,0.9940828402366864,0.9866182913303609,0.00022995475930919905
72,0.3168028088333215,0.9921104536489151,0.9813432241779918,0.00022784543606718227
73,0.2656297569155361,0.9930966469428008,0.9836358397161675,0.00022571483066022657
74,0.32953207107639576,0.9930966469428008,0.9843256757921852,0.0002235635255745762
75,0.30551237980303325,0.9921104536489151,0.9820750294421657,0.00022139210895556104
76,0.31326163287240816,0.9940828402366864,0.9866182913303609,0.00021920117444680317
77,0.31945975759899387,0.9940828402366864,0.9866182913303609,0.00021699132102792097
78,0.30953346804033416,0.9921104536489151,0.9820750294421657,0.0002147631528507739
79,0.3423263806860095,0.9930966469428008,0.9843256757921852,0.00021251727907429355
80,0.3083097476481063,0.9930966469428008,0.9843256757921852,0.0002102543136979454
81,0.32138594578235596,0.9930966469428008,0.9836358397161675,0.0002079748753938678
82,0.3236230883259627,0.9940828402366864,0.9866182913303609,0.0002056795873377331
83,0.3738908452243858,0.9911242603550295,0.9790925778279721,0.00020336907703837748
84,0.3422474897671543,0.9921104536489151,0.9820750294421657,0.00020104397616624645
85,0.2987861097025008,0.9940828402366864,0.9866182913303609,0.00019870492038070252
86,0.3214077493772533,0.9921104536489151,0.9813432241779918,0.0001963525491562421
87,0.34803687285081925,0.9930966469428008,0.9843256757921852,0.0001939875056076697
88,0.24129426064265472,0.9940828402366864,0.9866182913303609,0.00019161043631427666
