epoch,train_loss,val_loss,val_acc,val_macro_f1,lr,elapsed_seconds
1,0.5136393656985803,0.42283497505927703,0.9831109257714762,0.9908139388880295,0.0008,2.6393349170684814
2,0.41079491234497395,4.850155818452429,0.003336113427856547,0.0013300083125519534,0.0008,4.917874813079834
3,0.40414216780595696,4.46677429065593,0.00396163469557965,0.005541364327850193,0.0008,7.188806772232056
4,0.40022644217685305,4.032213164529172,0.07130942452043369,0.23536340915019255,0.0008,9.437902688980103
5,0.3972711644581495,2.2805834462783854,0.27898248540450377,0.24448435317323827,0.0008,11.779671669006348
6,0.3953255239943778,1.3324071664030697,0.353836530442035,0.35481579452585255,0.0008,14.020607948303223
7,0.3941676592812205,0.730031352076956,0.9107589658048374,0.7067398005176804,0.0008,16.27192187309265
8,0.39193622882926693,0.6358073392045607,0.9397414512093412,0.7721113435689688,0.0004,18.515439748764038
9,0.3891734071465181,0.47026827953774497,0.9785237698081735,0.934465679062154,0.0004,20.760289907455444
10,0.38721151526526504,0.5056067539116459,0.9735195996663887,0.8696770360553691,0.0004,23.00719165802002
11,0.38810386335683217,0.5041503991754578,0.9731025854879066,0.8703603701305171,0.0004,25.3222336769104
12,0.38762194777200115,0.4788370039982036,0.9812343619683069,0.9022796095063772,0.0004,27.591142892837524
13,0.3860652378250026,0.46513482170168613,0.9847789824854045,0.9085534605398259,0.0004,29.846550941467285
14,0.38584270584127833,0.4598268405211976,0.9843619683069225,0.9154363137606933,0.0004,32.10150671005249
15,0.38529798815481353,0.47748844145336583,0.9824854045037531,0.8919647568058007,0.0002,34.35647106170654
16,0.38399096594051035,0.4133482768298985,0.9891576313594662,0.9874089580985326,0.0002,36.62318181991577
17,0.3834176931361671,0.4167049316140987,0.9889491242702252,0.9872997796259023,0.0002,38.95831775665283
18,0.3833336943952946,0.4185638029044424,0.9881150959132611,0.981230456801484,0.0002,41.22920274734497
19,0.3838350970448838,0.4221299210123662,0.9883236030025021,0.9813395612027799,0.0002,43.48603582382202
20,0.3827758488137829,0.43764421995030134,0.987281067556297,0.9704908319524886,0.0002,45.72768568992615
21,0.38192645433144556,0.43768975722779824,0.98790658882402,0.9757684718921957,0.0002,47.96560478210449
22,0.3827853920952151,0.4672356078881239,0.9826939115929941,0.8839498266392418,0.0001,50.21767783164978
23,0.38203256079771164,0.4096652393891873,0.9870725604670558,0.9923475571168991,0.0001,52.5405068397522
24,0.38179584463683214,0.40898566965861954,0.9881150959132611,0.9928894307201912,0.0001,54.872758865356445
25,0.38208747436526264,0.414192692302882,0.987698081734779,0.9926789157125098,0.0001,57.176997900009155
26,0.3811549183897622,0.4159849776239371,0.9864470391993327,0.9920269175807814,0.0001,59.42730975151062
27,0.38111933448864244,0.42401589623483843,0.987489574645538,0.9922856081973253,0.0001,61.67402696609497
28,0.3811413542142914,0.4212569905580134,0.987489574645538,0.9922831493358892,0.0001,64.01575875282288
29,0.381398953429569,0.42206271590542255,0.9883236030025021,0.9929984512759,0.0001,66.2637529373169
30,0.38081633234907325,0.4258637634339782,0.98790658882402,0.9811216341788354,0.0001,68.53173494338989
31,0.3808333409821058,0.4739259567431751,0.9795663052543786,0.864113151173032,0.0001,70.78021097183228
32,0.3805384806103935,0.4710599869067118,0.9808173477898249,0.8722806890731203,0.0001,73.02401995658875
33,0.3810007221625127,0.5096720845824585,0.9653878231859884,0.8291959722683974,0.0001,75.34406661987305
34,0.3802684598346506,0.4938233029951743,0.9722685571309424,0.8385965000731439,0.0001,77.588054895401
35,0.3805773660731502,0.47090032564987233,0.982068390325271,0.8757499536251159,0.0001,79.8208019733429
36,0.3804828517511996,0.43390711324228853,0.9870725604670558,0.9568425872053682,5e-05,82.14549684524536
37,0.3807010780461059,0.4028481120015304,0.9885321100917431,0.9931075143386039,5e-05,84.46031379699707
38,0.38011974411438737,0.4036570394208175,0.9887406171809842,0.9932166199768911,5e-05,86.82192778587341
39,0.3804314906382919,0.40559601512822235,0.9870725604670558,0.9923527284173517,5e-05,89.16478276252747
40,0.379693911061285,0.40633317984771095,0.987698081734779,0.9923969282281865,5e-05,91.48847889900208
41,0.38024291416441514,0.40823418709812215,0.98790658882402,0.992787728784377,5e-05,93.79935693740845
42,0.38015237984349937,0.40493802871676265,0.9895746455379483,0.993653469660727,5e-05,96.16883873939514
43,0.3801315077996857,0.4090053131423263,0.98790658882402,0.992782883190792,5e-05,98.4839518070221
44,0.380460632521716,0.40790594804774133,0.9887406171809842,0.9932166199768911,5e-05,100.74799275398254
45,0.3801814869130106,0.4090029457591791,0.9885321100917431,0.9931075143386039,5e-05,103.0079038143158
46,0.37995198593367013,0.41401674093257596,0.9864470391993327,0.9917470107318241,5e-05,105.43424892425537
47,0.37994516350739593,0.4119397334947101,0.9893661384487072,0.9935463342315634,5e-05,107.7289788722992
48,0.379557564527674,0.4127751991239759,0.9885321100917431,0.9928328165949905,5e-05,109.97328996658325
49,0.3797582656111262,0.4116668681784209,0.9895746455379483,0.993653469660727,2.5e-05,112.23644590377808
