round,train_loss,val_loss,elapsed_seconds,val_macro_f1,val_acc
1,1.544645555923481,1.5447258277174032,0.032040388340526686,0.9041040199983235,0.9384904086738949
2,1.4848828374537157,1.4850910313433663,0.06408077668105337,,
3,1.4283987967542258,1.4285725271383656,0.09612116502158007,,
4,1.3753370137291,1.3754670283663164,0.12816155336210674,,
5,1.3256263216587907,1.3256585115537334,0.16020194170263344,,
6,1.2790684618644637,1.2790497965222105,0.19224233004316013,,
7,1.2351586731803563,1.235127419258178,0.22428271838368682,,
8,1.1937884082581187,1.1936433924745777,0.2563231067242135,,
9,1.1548735711846387,1.1547483180442186,0.2883634950647402,,
10,1.1175022215008092,1.117366471396972,0.3204038834052669,,
11,1.0819374770992882,1.081759862496119,0.35244427174579357,0.9233435592284172,0.9457881567973311
12,1.0482314151206904,1.0480215744712733,0.38448466008632026,,
13,1.01625827978634,1.0160739938724628,0.41652504842684696,,
14,0.9857376965948683,0.9855602660012106,0.44856543676737365,,
15,0.9564749862229602,0.9563149005622045,0.48060582510790034,,
16,0.9284233908464783,0.9283167656706809,0.512646213448427,,
17,0.9014576652599595,0.9013107121984992,0.5446866017889537,,
18,0.8756214612393861,0.8754824478244463,0.5767269901294804,,
19,0.8512951058535047,0.8511651008699813,0.6087673784700071,,
20,0.8275677622026085,0.8274418193042229,0.6408077668105338,,
21,0.804976446378723,0.8049080118822793,0.6728481551510604,0.9298208451731217,0.9459966638865721
22,0.7830397077017842,0.7830183892771042,0.7048885434915871,,
23,0.7620329911835717,0.762049295635796,0.7369289318321138,,
24,0.7417822145230274,0.7417909914598155,0.7689693201726405,,
25,0.7224048587912489,0.722390829460436,0.8010097085131672,,
26,0.7037970765063828,0.7038299012571897,0.8330500968536939,,
27,0.6856981767941576,0.6857386111616591,0.8650904851942206,,
28,0.668679769407711,0.668747175003311,0.8971308735347473,,
29,0.6520342872457159,0.6521382631611287,0.929171261875274,,
30,0.6361696457971123,0.6362788022260452,0.9612116502158007,,
31,0.6207480722805404,0.6208585703169136,0.9932520385563274,0.9298208451731217,0.9459966638865721
32,0.6057746135195027,0.605882533453871,1.025292426896854,,
33,0.5913967376354823,0.5915161646324659,1.0573328152373807,,
34,0.5774832694299477,0.5776341834709086,1.0893732035779073,,
35,0.5638588379850776,0.5640111770403197,1.121413591918434,,
36,0.5507488086036285,0.5509442524414345,1.1534539802589607,,
37,0.5384120892385759,0.5385773708924241,1.1854943685994874,,
38,0.526215606564811,0.5264183178146349,1.2175347569400141,,
39,0.5144952966579098,0.5146690104855807,1.2495751452805408,,
40,0.5030803202178303,0.5032609107285066,1.2816155336210675,,
41,0.4920330284908785,0.49223001081934564,1.3136559219615942,0.9298208451731217,0.9459966638865721
42,0.48145305475612843,0.4816617874663208,1.345696310302121,,
43,0.4713670925306784,0.47164230036849875,1.3777366986426476,,
44,0.46145044825612935,0.4617486430628783,1.4097770869831743,,
45,0.451716955918366,0.4520556080008269,1.441817475323701,,
46,0.44230215801871414,0.4426940958310009,1.4738578636642277,,
47,0.4332416639160407,0.4336475791895857,1.5058982520047544,,
48,0.4244757852158034,0.42492734163601864,1.537938640345281,,
49,0.4160279786996085,0.41651665327373,1.5699790286858077,,
50,0.40786158016063245,0.4084135439616626,1.6020194170263344,,
51,0.39987276514354664,0.4004666770966079,1.6340598053668611,0.9298208451731217,0.9459966638865721
52,0.3922097914502446,0.3928232055539584,1.6661001937073878,,
53,0.3847405802989254,0.38541285890007737,1.6981405820479145,,
54,0.3775837868931964,0.37829777776412016,1.7301809703884412,,
55,0.3705498193307183,0.37130159682425684,1.762221358728968,,
56,0.36377805186005446,0.3645844691937123,1.7942617470694946,,
57,0.3572091416530184,0.3580708993852039,1.8263021354100213,,
58,0.3508333387698111,0.3517102481699467,1.858342523750548,,
59,0.344751445701916,0.3456780491792927,1.8903829120910747,,
60,0.338775092181551,0.33974375457404254,1.9224233004316014,,
61,0.33298319578239827,0.3339942784745361,1.954463688772128,0.9301644478680983,0.9462051709758131
62,0.32738952422106954,0.32846041638295387,1.9865040771126548,,
63,0.32184490833470064,0.32293496289918877,2.0185444654531812,,
64,0.3166143365302902,0.3177346121504269,2.050584853793708,,
65,0.31157163864389215,0.3127301826085072,2.0826252421342346,,
66,0.30654573517161837,0.30779369627191583,2.1146656304747613,,
67,0.3017264614877526,0.3030356464222434,2.146706018815288,,
68,0.29701228013705316,0.2983556641972592,2.1787464071558147,,
69,0.2924100207013623,0.2938089145967322,2.2107867954963414,,
70,0.28794048042246656,0.2893944571852634,2.242827183836868,,
71,0.2837055869601952,0.2851874485170722,2.2748675721773948,0.9301644478680983,0.9462051709758131
72,0.27949897883404384,0.2810512196716912,2.3069079605179215,,
73,0.2754321748878065,0.2770385278281666,2.338948348858448,,
74,0.27147967985059945,0.27309571301954505,2.370988737198975,,
75,0.2677009413852376,0.269365472440997,2.4030291255395015,,
76,0.26398471629299763,0.26566027749867316,2.4350695138800282,,
77,0.2603701545150714,0.2621198041058511,2.467109902220555,,
78,0.2569130181937216,0.25867271004516545,2.4991502905610816,,
79,0.2535593746776919,0.2553861726594279,2.5311906789016083,,
80,0.2502585048348078,0.25211172045874186,2.563231067242135,,
81,0.24700870056720592,0.24895248972998002,2.5952714555826617,0.9301644478680983,0.9462051709758131
82,0.2438961585710415,0.24590375876555948,2.6273118439231884,,
83,0.2408476764331179,0.24295044726411733,2.659352232263715,,
84,0.2378633501765234,0.2400325356553106,2.691392620604242,,
85,0.23496240328798254,0.237191842385786,2.7234330089447685,,
86,0.23212674741032574,0.234414221515399,2.755473397285295,,
87,0.22940829682128788,0.23177951421305923,2.787513785625822,,
88,0.22671641718616675,0.22918331327757258,2.8195541739663486,,
89,0.2241291313005282,0.22667018614796372,2.8515945623068752,,
90,0.2215899825829778,0.2241769019852985,2.883634950647402,,
91,0.21916658687671237,0.22182364306498856,2.9156753389879286,0.92383459788445,0.9459966638865721
92,0.21680845328338041,0.21950417903839944,2.9477157273284553,,
93,0.21455206641906777,0.21733197704380108,2.979756115668982,,
94,0.2122732560639474,0.21514926259223374,3.0117965040095087,,
95,0.210115883273852,0.2130212319783363,3.0438368923500354,,
96,0.2080157729584847,0.21094226367690844,3.075877280690562,,
97,0.20598919839630153,0.20896915998698226,3.107917669031089,,
98,0.20399738599356088,0.20706099031448016,3.1399580573716155,,
99,0.20206755477246224,0.20519620379366235,3.171998445712142,,
100,0.20016141219584577,0.20337059182208886,3.204038834052669,,
101,0.19834620223557198,0.20162262584240462,3.2360792223931956,0.9303118972449793,0.9462051709758131
102,0.19659587686798088,0.19993918028980917,3.2681196107337223,,
103,0.19484579303843885,0.1982284503739585,3.300159999074249,,
104,0.19313940374635408,0.19658141058277,3.3322003874147756,,
105,0.19149592125165638,0.19498692381757313,3.3642407757553023,,
106,0.189866835770571,0.19344168798291156,3.396281164095829,,
107,0.18828509621285386,0.1919333589456671,3.4283215524363557,,
108,0.18677117044467728,0.1904575906474892,3.4603619407768824,,
109,0.1852795875753339,0.18901358153267117,3.492402329117409,,
110,0.18382218268862793,0.1876063721846351,3.524442717457936,,
111,0.18242975956718938,0.18631800140772292,3.5564831057984625,0.930458624516165,0.9462051709758131
112,0.18106537822059407,0.18499496110790317,3.588523494138989,,
113,0.17972147732870217,0.18370180395358027,3.620563882479516,,
114,0.1784203110886309,0.1824731309863244,3.6526042708200426,,
115,0.17715663750674313,0.1813042975800598,3.6846446591605693,,
116,0.1759802585930369,0.18015587770980507,3.716685047501096,,
117,0.1747678252559467,0.17899648803484325,3.7487254358416227,,
118,0.17356166287882743,0.17787982013272285,3.7807658241821493,,
119,0.1723869716200215,0.1767913662658397,3.812806212522676,,
120,0.1712538474212976,0.17573224637638762,3.8448466008632027,,
121,0.17011872815470863,0.17466482415319956,3.8768869892037294,0.930458624516165,0.9462051709758131
122,0.16908897621125257,0.17369897736957277,3.908927377544256,,
123,0.16801921978466167,0.17269549891430327,3.940967765884783,,
124,0.16702618850446224,0.1717890446242085,3.9730081542253095,,
125,0.16602963251850517,0.17089081773599665,4.005048542565836,,
126,0.16504903091325965,0.16999071867114324,4.0370889309063624,,
127,0.16406742298239307,0.1690826942193461,4.06912931924689,,
128,0.1631148551586835,0.16820301208062544,4.101169707587416,,
129,0.16220950405262827,0.16735924808953184,4.133210095927943,,
130,0.16130747389105218,0.16654434935418924,4.165250484268469,,
131,0.16046467931645406,0.1657708930946868,4.197290872608996,0.9308493643859878,0.9466221851542952
132,0.15958586379775022,0.16496592571996183,4.229331260949523,,
133,0.1587565894791929,0.16422325545678024,4.26137164929005,,
134,0.15796460184576547,0.16351922519863882,4.293412037630576,,
135,0.15719506756403048,0.16280814193638105,4.325452425971103,,
136,0.1564394436873393,0.16213839839339206,4.357492814311629,,
137,0.1556607004101767,0.16146180161031848,4.3895332026521565,,
138,0.15491315123450816,0.16081004297155715,4.421573590992683,,
139,0.1542099931999913,0.16017375816843527,4.45361397933321,,
140,0.15352003616881474,0.1595433204900085,4.485654367673736,,
141,0.15282747119901466,0.15892461405715924,4.517694756014263,0.9309949361013693,0.9466221851542952
142,0.15216209841609238,0.1583185103730461,4.5497351443547895,,
143,0.15149016032757848,0.1577302265467217,4.581775532695317,,
144,0.15083611748070136,0.15717076674706495,4.613815921035843,,
145,0.15020173256728503,0.15660138602203086,4.64585630937637,,
146,0.14956540124104312,0.15605494587855404,4.677896697716896,,
147,0.14895670779538522,0.15550747235947202,4.7099370860574234,,
148,0.14837360545897132,0.15500279442054546,4.74197747439795,,
149,0.14778560745399694,0.1545072110603603,4.774017862738477,,
150,0.14721748206028826,0.1540278646284427,4.806058251079003,,
151,0.146650530147265,0.1535530656790151,4.83809863941953,0.9313353228828409,0.9468306922435363
