epoch,train_loss,val_loss,val_acc,val_macro_f1,lr
65,0.2038539624020006,0.4475711747643548,0.9124270225187656,0.8680789533687702,1.25e-05
66,0.2038228588113114,0.44689982020924546,0.9128440366972477,0.8687306646129487,1.25e-05
67,0.20381224746832366,0.44595250701089023,0.9118015012510425,0.8687884475548296,1.25e-05
68,0.2037817085526169,0.44855756579189127,0.9118015012510425,0.8683656582004059,1.25e-05
69,0.20380058546106997,0.44368300726753757,0.9113844870725605,0.867613066748487,1.25e-05
70,0.20378552580090498,0.44863773393969025,0.9118015012510425,0.8684481279831184,1e-05
71,0.20379173771734213,0.44138820555132563,0.9120100083402836,0.8675524991122217,1e-05
72,0.20372193683813927,0.44335661096509243,0.9124270225187656,0.8680838176166333,1e-05
73,0.20377828300659348,0.4416349194912835,0.9132610508757297,0.8707823022457095,1e-05
74,0.20371723054627033,0.44428499307704034,0.9120100083402836,0.8668519341732617,1e-05
75,0.20381417644247338,0.4417131804644415,0.9130525437864887,0.8699625118394193,1e-05
76,0.20377921071254396,0.4421920915063567,0.9126355296080066,0.8667653704834427,1e-05
77,0.20374924744856993,0.4430158618989838,0.9126355296080066,0.8670717894051909,1e-05
78,0.20364961205037618,0.44334014278337097,0.9118015012510425,0.8687892389723668,1e-05
79,0.20370439939082285,0.4432692102982264,0.9120100083402836,0.8680235775916204,1e-05
80,0.20369696293700043,0.4444309038555155,0.9124270225187656,0.8668017692017356,1e-05
81,0.2036515876779587,0.4431791498424412,0.9124270225187656,0.8671927378109228,1e-05
82,0.20365707645565737,0.441048671271624,0.9126355296080066,0.8688444691036883,1e-05
83,0.20377036218614353,0.4426919852722874,0.9134695579649708,0.8686806046265639,1e-05
84,0.2037390955810112,0.4408686750873712,0.9138865721434529,0.8700159255323489,1e-05
85,0.20364749342433075,0.44159310598787016,0.9124270225187656,0.8679705470407073,1e-05
86,0.2035757562086079,0.44417687134508094,0.9120100083402836,0.8661192574305281,1e-05
87,0.2036382329380133,0.44165424869595415,0.9132610508757297,0.8695596947415216,1e-05
88,0.20367301808013463,0.44327360610349464,0.9120100083402836,0.8680092789798304,1e-05
89,0.20360209424941036,0.4403781369142079,0.9126355296080066,0.867588390522127,1e-05
90,0.2035719689338842,0.44300332951287213,0.9118015012510425,0.8661446218152938,1e-05
91,0.20356255215506264,0.44357385557825313,0.9128440366972477,0.8687878881920204,1e-05
92,0.20361129391512672,0.4437541465047402,0.9113844870725605,0.8657343304836286,1e-05
93,0.20356091970887652,0.44129587054948594,0.9120100083402836,0.8675094947253754,1e-05
94,0.20357615259240786,0.44238637605242376,0.9118015012510425,0.8667757512257267,1e-05
95,0.2035459421806557,0.445408099984208,0.9118015012510425,0.8669514708415582,1e-05
