epoch,train_loss,val_loss,val_acc,val_macro_f1,lr,elapsed_seconds
1,1.1141568710294072,1.0028834598973158,0.8283986655546288,0.7250998311113598,0.0008,2.0217318534851074
2,0.6396081423889826,19.61537197612543,0.21914095079232693,0.051778841430686104,0.0008,3.8577089309692383
3,0.5773659528844347,7.783455798584188,0.5761050875729775,0.1918088787067714,0.0008,5.6489081382751465
4,0.5481958513667443,7.560290836910092,0.1213511259382819,0.08308602598168005,0.0008,7.403004884719849
5,0.5273251453494096,7.982885056480554,0.0079232693911593,0.023592016495256364,0.0008,9.19648790359497
6,0.5125603138163121,3.9543032208713917,0.013552960800667223,0.037390676398067924,0.0008,10.928307056427002
7,0.4997827282880975,3.1546337359939844,0.048582151793160964,0.1548396770685552,0.0008,12.66685175895691
8,0.49009641176307367,3.935887862484688,0.022101751459549623,0.10675251772943659,0.0004,14.419296979904175
9,0.47789672140143136,1.144528383309887,0.6417848206839033,0.6587178894867248,0.0004,16.156453847885132
10,0.47236904891766723,1.478425662153656,0.4414095079232694,0.5069426214666618,0.0004,17.888297080993652
11,0.4683151344050872,1.4578104808591026,0.5360717264386989,0.5318530128308712,0.0004,19.652470111846924
12,0.4638079650487248,1.6815737180654162,0.44849874895746455,0.4575319047845899,0.0004,21.389156818389893
13,0.46249422948999175,1.7301688610861161,0.43557130942452044,0.4631409564659205,0.0004,23.16479802131653
14,0.4606319205709749,1.6930446840505784,0.4797748123436197,0.48188985378259597,0.0004,24.86060905456543
15,0.45710462042179534,2.0632040216288434,0.41284403669724773,0.39754332387225894,0.0002,26.56051206588745
16,0.4514247909999944,0.7519066374534562,0.8953294412010009,0.8213051422167518,0.0002,28.28414487838745
17,0.4491622937243209,0.7884565658923285,0.8809424520433695,0.8068094665591862,0.0002,30.071660041809082
18,0.4473824465974417,0.8005260494572606,0.8792743953294412,0.8031588077285481,0.0002,31.781959056854248
19,0.4455363877107794,0.828025978888145,0.8705170975813178,0.7949332535751361,0.0002,33.506388902664185
20,0.4455138662398567,0.8871526955265716,0.8509174311926605,0.7738459326545964,0.0002,35.22245788574219
21,0.4442495066269575,0.9146426685956044,0.841326105087573,0.7621602641294806,0.0002,36.9262900352478
22,0.4438293102155682,0.9788107653773755,0.8085904920767306,0.7277274764247117,0.0002,38.61445474624634
23,0.4430032302154972,1.0183375599088025,0.7875312760633861,0.7152414126526534,0.0001,40.364699840545654
24,0.43974878613382784,0.5690788401972761,0.9412010008340284,0.9018687641941192,0.0001,42.086857080459595
25,0.4384597325055168,0.5699792347717921,0.9374478732276897,0.9017536685184657,0.0001,43.82438397407532
26,0.4384169796519835,0.5747907406792628,0.9372393661384487,0.8972944915363377,0.0001,45.56322479248047
27,0.4387146901044194,0.5933053677434023,0.9334862385321101,0.8935030191483806,0.0001,47.29214906692505
28,0.43732013391132624,0.5962899686695636,0.9309841534612177,0.891520067869618,0.0001,49.071000814437866
29,0.43709774343425706,0.618771147340213,0.927022518765638,0.8799098263046893,0.0001,50.77399492263794
30,0.43598063087977657,0.6122581866803619,0.9243119266055045,0.8856167387579932,0.0001,52.534594774246216
31,0.43599652773241154,0.6146997049811286,0.9286905754795663,0.885198826466728,5e-05,54.26245093345642
32,0.4349471444352912,0.5134163717114001,0.9459966638865721,0.9211252359495601,5e-05,55.98167395591736
33,0.4326662079336325,0.5127584884025536,0.9462051709758131,0.9199196469579994,5e-05,57.708168029785156
34,0.43373472501774163,0.5176460130250484,0.9462051709758131,0.9206621071280878,5e-05,59.493906021118164
35,0.4334476229029273,0.5212555795883118,0.944954128440367,0.9195678075600497,5e-05,61.1778609752655
36,0.4339248601045377,0.5236482072164855,0.9459966638865721,0.9193488546090406,5e-05,62.85604405403137
37,0.43206251573980786,0.5252251722247925,0.9459966638865721,0.9183165119789231,5e-05,64.58618402481079
38,0.43182883880679795,0.5273987633223529,0.945371142618849,0.9168103940009231,5e-05,66.30349087715149
39,0.4321828196586271,0.5347307837188393,0.9457881567973311,0.9173410035294541,2.5e-05,68.0166699886322
40,0.433519323963802,0.5014927624612177,0.9487072560467056,0.9272168554248392,2.5e-05,69.79049777984619
41,0.4318033886688837,0.5047958152457214,0.9474562135112594,0.9249171363039407,2.5e-05,71.47544598579407
42,0.43127893992364774,0.5045624804357571,0.9462051709758131,0.922813020876747,2.5e-05,73.1766448020935
43,0.4319479265711493,0.5078476555552256,0.9462051709758131,0.9224497994129166,2.5e-05,74.88147473335266
44,0.4308185498559114,0.5065704644024621,0.9459966638865721,0.9227544664913638,2.5e-05,76.55796098709106
45,0.4313139432591489,0.5079338001996104,0.9476647206005004,0.9227511238528878,2.5e-05,78.36977195739746
46,0.4302873354380048,0.507764755138464,0.9470391993327774,0.920512606624668,2.5e-05,80.2778549194336
47,0.4310007891363636,0.5090290287616752,0.9472477064220184,0.9209755714299542,1.25e-05,82.03036189079285
48,0.43042621899779665,0.499021151246778,0.9480817347789825,0.9259124182581937,1.25e-05,83.76109504699707
49,0.4303436946346608,0.49890056809253547,0.9478732276897415,0.9258801146986583,1.25e-05,85.54445791244507
50,0.43021059373353043,0.4980018185614744,0.9487072560467056,0.9264247944440364,1.25e-05,87.25896883010864
51,0.43060299554245346,0.4983814991295984,0.9493327773144287,0.9262399907886996,1.25e-05,88.97510981559753
52,0.42937439169756897,0.49964031559711103,0.9476647206005004,0.9242198625496739,1.25e-05,90.69994878768921
53,0.4299646054902119,0.4987376908196122,0.9476647206005004,0.9247203096139138,1.25e-05,92.47111773490906
54,0.42895624305118085,0.49935684696747124,0.9484987489574646,0.9260973487040659,1e-05,94.17863774299622
55,0.4296643654309312,0.4984029118621021,0.9489157631359466,0.9265883573250837,1e-05,95.89078688621521
56,0.4295970990627922,0.49856049543226433,0.9484987489574646,0.9256669138892203,1e-05,97.61624097824097
57,0.4299554736273511,0.4989459670216367,0.9491242702251876,0.926655185639774,1e-05,99.33619785308838
58,0.43084604267197274,0.4993601105330486,0.9487072560467056,0.9259325612178405,1e-05,101.10824394226074
59,0.43079217197027186,0.49990600342547725,0.9491242702251876,0.9269089141974816,1e-05,102.82808494567871
60,0.430610167189857,0.4992757602171464,0.9476647206005004,0.9249394973700225,1e-05,104.56688499450684
61,0.4281788890058135,0.49912158987042904,0.9484987489574646,0.926784523749763,1e-05,106.2985429763794
62,0.42949802677941434,0.4989033573314088,0.9478732276897415,0.9249689752231609,1e-05,107.99614810943604
