iteration,train_loss,val_loss,val_acc,val_macro_f1,elapsed_seconds
1,0.370478752167998,0.38178239171033035,0.933668936926266,0.9274793587899183,2.5238330364227295
2,0.10455584132483596,0.10938704591245142,0.9703879182706544,0.9438144470480914,5.77978515625
3,0.055388588261381995,0.08103786116388856,0.974977790938703,0.9401889410538764,8.808415174484253
4,0.04122787306466712,0.06855011972318271,0.9755700325732899,0.9757829718744692,12.475680112838745
5,0.03609725556434844,0.0715139393129332,0.9755700325732899,0.9762655534108673,16.38070511817932
6,0.033924040841981536,0.07319196100787546,0.9736452472608824,0.9746373942259913,19.54562282562256
7,0.032218894495737956,0.07772644254660863,0.973349126443589,0.9696894835462082,23.060875177383423
8,0.031419989569981925,0.07791811654921581,0.9742374888954694,0.9748474089622567,26.940268993377686
9,0.03085549664867746,0.07945372408673182,0.9734971868522357,0.9744425338271705,30.97182607650757
10,0.030454240941927724,0.07876256452989938,0.9745336097127628,0.9750095347237556,37.12682294845581
11,0.029749465595905113,0.07669554121397874,0.9740894284868227,0.979670627129825,43.01078510284424
12,0.029614332482432722,0.07599299029037124,0.9737933076695292,0.9748824288104855,49.21329402923584
13,0.02965324754883044,0.0738876211344955,0.9742374888954694,0.9751211862990502,54.30892086029053
14,0.029582188028302214,0.07342054799100065,0.9745336097127628,0.9751305287342256,59.98377203941345
15,0.029564016618304302,0.0733736193792775,0.9740894284868227,0.9748826347486549,66.1851658821106
16,0.029546355452860752,0.07268829913088298,0.9736452472608824,0.9745208420604922,72.26236510276794
17,0.02952509829870222,0.07278709677192445,0.9739413680781759,0.9746876075008906,79.94542098045349
18,0.029519724657124543,0.07247284983360801,0.9739413680781759,0.9746876075008906,88.30309891700745
19,0.029500898476310766,0.07259850653138959,0.9736452472608824,0.9745163387036989,96.60646796226501
20,0.029503132838522284,0.07249755221290549,0.9736452472608824,0.9744111480496251,104.82531595230103
25,0.029494793815180623,0.0726809051201339,0.9737933076695292,0.9746019875439762,113.41472387313843
30,0.02949044457616981,0.07239335256682296,0.9734971868522357,0.974325505535815,123.63152599334717
35,0.029488526920662495,0.07275247808527548,0.9734971868522357,0.974325505535815,135.1389880180359
40,0.0294890697775094,0.07261509913004015,0.973349126443589,0.9690516464151587,147.76020312309265
45,0.029481866562440062,0.07284876796766246,0.973349126443589,0.9690516464151587,161.72729516029358
50,0.02948578523143827,0.07288995813169821,0.973349126443589,0.9690516464151587,180.63614296913147
55,0.029482898341109825,0.07291399866167046,0.973349126443589,0.9690516464151587,199.72831010818481
60,0.029483786215810853,0.07296897781143065,0.973349126443589,0.9690516464151587,218.21830415725708
65,0.029483274211757494,0.07297427524987243,0.973349126443589,0.9690516464151587,238.7521460056305
70,0.029483069686850265,0.07308997064281396,0.973349126443589,0.9690516464151587,259.7510290145874
75,0.029483028412082005,0.07300835024069699,0.973349126443589,0.9690516464151587,282.7669258117676
80,0.02948207031537958,0.07309299665049077,0.973349126443589,0.9690516464151587,309.1050350666046
85,0.029482462121598975,0.07307513373085257,0.973349126443589,0.9690516464151587,336.70593905448914
90,0.029481625629710764,0.07310495568318409,0.973349126443589,0.9690516464151587,366.3800768852234
95,0.029482095768516375,0.07310065116835211,0.973349126443589,0.9690516464151587,397.2248160839081
100,0.029481976996598366,0.07310309408575846,0.973349126443589,0.9690516464151587,426.08502197265625
150,0.029482015297345482,0.07310250769546901,0.973349126443589,0.9690516464151587,471.7496337890625
200,0.02948201354053241,0.07310264058187597,0.973349126443589,0.9690516464151587,479.11952114105225
250,0.029482013519714464,0.0731026390913735,0.973349126443589,0.9690516464151587,481.884850025177
300,0.029482013552239825,0.07310263712766234,0.973349126443589,0.9690516464151587,484.4781160354614
350,0.0294820135342662,0.07310263745177374,0.973349126443589,0.9690516464151587,487.50974702835083
400,0.02948201355163322,0.07310263604513416,0.973349126443589,0.9690516464151587,491.7469849586487
450,0.02948201353452174,0.0731026363431249,0.973349126443589,0.9690516464151587,493.75283098220825
500,0.029482013550303974,0.07310263495403332,0.973349126443589,0.9690516464151587,495.61239099502563
