epoch,train_loss,val_loss,val_acc,val_macro_f1,lr
1,1.1387581662659307,124.18244730461826,0.003336113427856547,0.00047500296876855483,0.001
2,0.5995101128196018,682.2222796544321,0.003127606338615513,0.00044540784511684536,0.001
3,0.5376060286621873,571.2138584827362,0.014178482068390326,0.001998001998001998,0.001
4,0.5110710592092137,433.81119555806595,0.01751459549624687,0.002461033634126333,0.001
5,0.49207747297438786,280.99533643555503,0.014386989157631359,0.009141681363903587,0.001
6,0.48012360089561734,428.48448666022955,0.0237698081734779,0.010809899366152384,0.001
7,0.4738957437899747,255.21500374457557,0.023561301084236864,0.003291102373671181,0.001
8,0.46513694634138936,183.7357585229309,0.0237698081734779,0.011227610310179117,0.001
9,0.4588392076162862,151.01121808609633,0.01751459549624687,0.002461033634126333,0.001
10,0.45499749045597826,91.44324772113357,0.015429524603836531,0.03628700924127377,0.001
11,0.4545146118303078,663.6883268507447,0.017723102585487906,0.010862881738061077,0.001
12,0.4508973681844697,79.18175316334168,0.008548790658882402,0.0353226284292232,0.001
13,0.4426925963420101,629.9317440131588,0.017723102585487906,0.009603890776983478,0.001
14,0.4380155570534227,348.5100383997162,0.007506255212677231,0.008971918994698038,0.001
15,0.43416134694130737,117.48760789707366,0.007506255212677231,0.009438772402727917,0.001
16,0.43222819389643125,175.55738154801853,0.007506255212677231,0.0089723480028017,0.0005
17,0.42605201799987585,45.12385610305239,0.020642201834862386,0.0470049011387147,0.0005
18,0.42106423901645995,151.28330413334763,0.010633861551292744,0.034969080809139505,0.0005
19,0.4198989606184518,107.44581657454209,0.007506255212677231,0.008554637058774966,0.0005
20,0.41845511371592065,33.546609719461756,0.009591326105087573,0.05341894283144023,0.0005
21,0.41691760078149537,127.35432416901577,0.007714762301918266,0.015322198531153755,0.0005
22,0.4162297138154475,57.08893657108463,0.007506255212677231,0.008554637058774966,0.0005
23,0.4163324034486626,45.605466312920676,0.009174311926605505,0.050487893848889694,0.0005
24,0.41595932765208754,136.52460586000623,0.007506255212677231,0.00943920141083158,0.0005
25,0.41700404269274194,38.90617727258983,0.00896580483736447,0.043138012132655626,0.0005
26,0.4156743793749549,72.78917886258365,0.008757297748123435,0.041037344398340246,0.00025
27,0.413679097255767,42.70878729609473,0.007506255212677231,0.008178697209150907,0.00025
28,0.41260464434945654,10.885055075892813,0.028773978315262717,0.0273314215223972,0.00025
29,0.41177058623985546,7.233912341091611,0.04274395329441201,0.1348728048342105,0.00025
30,0.41187486803285,29.815038144936455,0.043786488740617184,0.013906742461031601,0.00025
31,0.41124105667267513,17.501691444403335,0.016680567139282735,0.10186419859101352,0.00025
32,0.4105260980043345,12.646471183433245,0.021059216013344453,0.08330702372878658,0.00025
33,0.41195155262880795,40.277362607139864,0.008548790658882402,0.038303994888850536,0.00025
34,0.4110165515205554,17.733022646072808,0.023561301084236864,0.06764450599340076,0.00025
35,0.4101221031361941,6.832760796932701,0.04712260216847373,0.1004908544301161,0.000125
36,0.41040828690985476,4.754624223987493,0.08653044203502919,0.15005099779953945,0.000125
37,0.40973605879077696,6.310964271364061,0.04566305254378649,0.141511000955632,0.000125
38,0.40898023958483587,5.350073848196225,0.1536697247706422,0.20832549596142913,0.000125
39,0.4094191121610653,5.226768366787412,0.058798999165971644,0.20432256839326274,0.000125
40,0.4089149935173813,4.941984381846729,0.06984987489574646,0.192962989916215,0.000125
41,0.4088687666428741,8.079338760550963,0.022101751459549623,0.11044357180310363,0.000125
42,0.4082437773860447,2.6622632124505508,0.18765638031693077,0.34957198072497986,0.000125
43,0.40828510908081667,5.060088560917261,0.0646371976647206,0.1213585675408128,0.000125
44,0.40836961053088966,2.2898417527323667,0.2591743119266055,0.4918646644783129,0.000125
45,0.40807883112739524,2.018096638282604,0.26209341117598,0.39196419552307377,0.000125
46,0.40801973134753616,3.984731276100929,0.14741451209341117,0.2776717954774369,0.000125
47,0.40814838489230887,7.188186857081931,0.026063386155129275,0.10921421746372914,0.000125
48,0.4074985107494537,6.445133364329843,0.05025020850708924,0.14185755823923177,0.000125
49,0.4081395641602803,8.270212474119871,0.022310258548790658,0.10105883132927736,0.000125
50,0.40726376204591086,3.6211417363622567,0.1780650542118432,0.306678339793915,6.25e-05
51,0.4074170655734247,1.5538165852663615,0.48498748957464555,0.4998142867216679,6.25e-05
52,0.40706389791118497,0.9434636538977221,0.6520016680567139,0.6564359967021064,6.25e-05
53,0.406917912786159,2.6361634122818285,0.20204336947456214,0.39785670272401524,6.25e-05
54,0.40671516672453106,0.7479862772096089,0.8938698915763136,0.8227377428710866,6.25e-05
55,0.4066968369553273,4.672936398949197,0.12364470391993328,0.24638905693448246,6.25e-05
56,0.40635419835671116,6.395246278653054,0.04107589658048374,0.12879584719496784,6.25e-05
57,0.40604750017331986,5.021984721542498,0.0823603002502085,0.2238440693735082,6.25e-05
58,0.4065171440116491,2.1793458285781124,0.2652210175145955,0.39069317668943243,6.25e-05
59,0.4064785218541818,5.547261973039819,0.048999165971643034,0.16156164422717723,6.25e-05
60,0.4069346447418354,1.6977489094022316,0.3336113427856547,0.46961932830829994,3.125e-05
61,0.40637685282535685,0.9853725264328932,0.6273978315262719,0.6562141530785096,3.125e-05
62,0.4056331593185875,1.2755719671356767,0.5619266055045872,0.6060303998666349,3.125e-05
63,0.40613562425894595,0.7025937887904443,0.9078398665554629,0.8406472739910426,3.125e-05
64,0.4060215983280108,0.6920108161835595,0.9047122602168474,0.8361097483481453,3.125e-05
65,0.40641990757922625,0.7772167219630473,0.8421601334445371,0.7754166186662694,3.125e-05
66,0.4056371615431052,0.8511359162684576,0.8740617180984154,0.7472469257107998,3.125e-05
67,0.40613581049083514,1.0567353908671648,0.7714762301918265,0.7096898742885875,3.125e-05
68,0.4064973607879952,0.7046016942868141,0.9072143452877398,0.8381937330836801,3.125e-05
69,0.40586080562692484,0.7410041832546078,0.8746872393661385,0.7906327991416023,1.5625e-05
